date,year,month,day,day_of_year,station_id,station_name,basin,country,latitude,longitude,rainfall_mm,river_level_m,soil_moisture_percent,temperature_c,monsoon_season,flood_risk_score,flood_event_occurred,severity_level
2019-02-23,2019,2,23,54,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,10.6,4.0,35.6,22.6,0,0.0718,0,Normal (Green)
2019-02-23,2019,2,23,54,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,13.3,4.31,40.0,22.9,0,0.0652,0,Normal (Green)
2019-02-23,2019,2,23,54,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,13.1,4.39,47.1,22.9,0,0.085,0,Normal (Green)
2019-02-23,2019,2,23,54,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,29.8,7.63,55.0,22.3,0,0.1383,0,Normal (Green)
2019-02-23,2019,2,23,54,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,18.5,6.86,57.1,23.7,0,0.0956,0,Normal (Green)
2019-02-23,2019,2,23,54,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,13.6,10.97,54.8,24.3,0,0.091,0,Normal (Green)
2019-02-23,2019,2,23,54,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,21.0,9.78,40.7,22.9,0,0.0946,0,Normal (Green)
2019-02-23,2019,2,23,54,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,17.8,4.78,38.7,22.2,0,0.0717,0,Normal (Green)
2019-02-23,2019,2,23,54,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,13.3,4.03,22.0,24.2,0,0.0534,0,Normal (Green)
2019-02-23,2019,2,23,54,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,16.5,4.69,51.9,23.3,0,0.0756,0,Normal (Green)
2019-02-23,2019,2,23,54,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,27.3,4.7,57.8,22.2,0,0.1031,0,Normal (Green)
2019-02-23,2019,2,23,54,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,23.7,6.9,64.0,21.3,0,0.115,0,Normal (Green)
2019-02-23,2019,2,23,54,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,13.4,6.45,50.0,25.8,0,0.0923,0,Normal (Green)
2019-03-02,2019,3,2,61,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,23.6,4.71,52.8,24.9,0,0.1045,0,Normal (Green)
2019-03-02,2019,3,2,61,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,46.2,6.76,52.0,25.0,0,0.1514,0,Normal (Green)
2019-03-02,2019,3,2,61,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,31.8,4.37,47.7,22.9,0,0.1184,0,Normal (Green)
2019-03-02,2019,3,2,61,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,32.8,4.69,55.5,24.0,0,0.1075,0,Normal (Green)
2019-03-02,2019,3,2,61,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,36.6,4.39,61.2,23.9,0,0.1325,0,Normal (Green)
2019-03-02,2019,3,2,61,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,37.8,6.21,52.4,23.1,0,0.1179,0,Normal (Green)
2019-03-02,2019,3,2,61,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,41.3,7.59,65.3,25.7,0,0.1533,0,Normal (Green)
2019-03-02,2019,3,2,61,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,36.4,12.49,61.2,21.8,0,0.1488,0,Normal (Green)
2019-03-02,2019,3,2,61,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,26.5,9.08,41.8,22.9,0,0.0945,0,Normal (Green)
2019-03-02,2019,3,2,61,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,20.3,5.67,34.6,22.1,0,0.0846,0,Normal (Green)
2019-03-02,2019,3,2,61,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,20.7,5.21,36.1,21.4,0,0.0903,0,Normal (Green)
2019-03-02,2019,3,2,61,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,38.1,6.99,48.4,22.6,0,0.1453,0,Normal (Green)
2019-03-02,2019,3,2,61,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,56.8,7.21,72.1,23.8,0,0.2685,0,Normal (Green)
2019-03-02,2019,3,2,61,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,20.0,7.51,50.2,23.9,0,0.104,0,Normal (Green)
2019-03-02,2019,3,2,61,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,21.4,5.7,64.6,25.8,0,0.1049,0,Normal (Green)
2019-03-09,2019,3,9,68,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,43.0,6.04,47.6,26.3,0,0.1682,0,Normal (Green)
2019-03-09,2019,3,9,68,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,24.7,7.08,51.1,20.5,0,0.1221,0,Normal (Green)
2019-03-09,2019,3,9,68,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,37.5,3.76,59.2,27.1,0,0.1223,0,Normal (Green)
2019-03-09,2019,3,9,68,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,24.0,4.64,59.4,24.9,0,0.0993,0,Normal (Green)
2019-03-09,2019,3,9,68,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,40.5,4.69,55.6,24.1,0,0.1407,0,Normal (Green)
2019-03-09,2019,3,9,68,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,48.7,8.53,65.3,23.8,0,0.2184,0,Normal (Green)
2019-03-09,2019,3,9,68,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,29.4,7.57,65.6,24.5,0,0.133,0,Normal (Green)
2019-03-09,2019,3,9,68,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,21.9,11.39,47.2,23.9,0,0.0969,0,Normal (Green)
2019-03-09,2019,3,9,68,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,46.3,9.69,48.7,24.6,0,0.1393,0,Normal (Green)
2019-03-09,2019,3,9,68,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,9.9,4.19,37.5,24.7,0,0.0565,0,Normal (Green)
2019-03-09,2019,3,9,68,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,23.2,4.56,45.6,25.6,0,0.0893,0,Normal (Green)
2019-03-09,2019,3,9,68,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,44.3,6.95,58.4,24.2,0,0.1717,0,Normal (Green)
2019-03-09,2019,3,9,68,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,64.3,6.86,84.0,25.7,0,0.3026,0,Normal (Green)
2019-03-09,2019,3,9,68,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,32.6,8.56,64.0,24.4,0,0.1635,0,Normal (Green)
2019-03-09,2019,3,9,68,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,49.7,7.56,60.7,25.4,0,0.1923,0,Normal (Green)
2019-03-16,2019,3,16,75,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,107.2,7.23,57.7,24.6,0,0.4322,0,Normal (Green)
2019-03-16,2019,3,16,75,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,44.9,6.73,63.6,26.6,0,0.1668,0,Normal (Green)
2019-03-16,2019,3,16,75,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,27.2,4.62,57.8,24.8,0,0.1328,0,Normal (Green)
2019-03-16,2019,3,16,75,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,16.4,4.16,44.8,26.2,0,0.0694,0,Normal (Green)
2019-03-16,2019,3,16,75,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,32.6,5.06,51.6,23.0,0,0.1338,0,Normal (Green)
2019-03-16,2019,3,16,75,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,41.1,6.47,54.5,24.7,0,0.131,0,Normal (Green)
2019-03-16,2019,3,16,75,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,58.9,8.65,62.5,23.9,0,0.2106,0,Normal (Green)
2019-03-16,2019,3,16,75,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,22.2,12.39,55.2,25.4,0,0.1166,0,Normal (Green)
2019-03-16,2019,3,16,75,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,21.4,8.87,50.1,22.6,0,0.0945,0,Normal (Green)
2019-03-16,2019,3,16,75,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,15.4,6.02,27.5,19.9,0,0.0788,0,Normal (Green)
2019-03-16,2019,3,16,75,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,17.3,4.56,32.0,23.7,0,0.0712,0,Normal (Green)
2019-03-16,2019,3,16,75,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,23.6,6.52,47.6,24.9,0,0.111,0,Normal (Green)
2019-03-16,2019,3,16,75,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,52.6,5.47,67.1,25.7,0,0.1793,0,Normal (Green)
2019-03-16,2019,3,16,75,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,31.1,8.31,63.4,23.2,0,0.154,0,Normal (Green)
2019-03-16,2019,3,16,75,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,41.9,6.27,65.9,23.6,0,0.1505,0,Normal (Green)
2019-03-23,2019,3,23,82,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,40.7,5.48,44.9,24.2,0,0.1411,0,Normal (Green)
2019-03-23,2019,3,23,82,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,44.6,6.3,58.9,28.3,0,0.1476,0,Normal (Green)
2019-03-23,2019,3,23,82,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,26.3,3.95,54.5,23.8,0,0.1065,0,Normal (Green)
2019-03-23,2019,3,23,82,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,35.8,6.48,44.3,25.5,0,0.1422,0,Normal (Green)
2019-03-23,2019,3,23,82,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,78.9,6.2,59.4,24.9,0,0.3067,0,Normal (Green)
2019-03-23,2019,3,23,82,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,197.5,14.75,90.1,23.7,0,0.9053,1,Severe (Orange)
2019-03-23,2019,3,23,82,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,25.7,8.2,61.0,24.9,0,0.1326,0,Normal (Green)
2019-03-23,2019,3,23,82,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,22.1,12.78,63.7,20.6,0,0.132,0,Normal (Green)
2019-03-23,2019,3,23,82,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,36.4,10.02,61.5,24.9,0,0.1465,0,Normal (Green)
2019-03-23,2019,3,23,82,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,12.0,5.84,31.0,22.9,0,0.0756,0,Normal (Green)
2019-03-23,2019,3,23,82,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,13.0,4.37,34.3,22.5,0,0.0662,0,Normal (Green)
2019-03-23,2019,3,23,82,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,112.4,9.14,72.8,23.4,0,0.5005,0,Warning (Yellow)
2019-03-23,2019,3,23,82,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,49.7,5.61,71.5,26.2,0,0.1859,0,Normal (Green)
2019-03-23,2019,3,23,82,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,21.8,7.54,55.2,23.4,0,0.1127,0,Normal (Green)
2019-03-23,2019,3,23,82,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,41.0,6.97,58.5,21.4,0,0.1548,0,Normal (Green)
2019-03-30,2019,3,30,89,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,31.7,5.55,52.9,22.5,0,0.1396,0,Normal (Green)
2019-03-30,2019,3,30,89,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,38.9,7.04,55.4,27.3,0,0.1506,0,Normal (Green)
2019-03-30,2019,3,30,89,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,25.2,3.44,53.1,23.5,0,0.0902,0,Normal (Green)
2019-03-30,2019,3,30,89,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,30.0,5.02,49.4,22.6,0,0.104,0,Normal (Green)
2019-03-30,2019,3,30,89,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,43.3,5.41,62.5,25.4,0,0.1837,0,Normal (Green)
2019-03-30,2019,3,30,89,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,27.0,7.28,62.3,21.8,0,0.1363,0,Normal (Green)
2019-03-30,2019,3,30,89,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,45.4,8.77,74.9,22.7,0,0.2072,0,Normal (Green)
2019-03-30,2019,3,30,89,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,35.5,12.6,45.7,20.8,0,0.1267,0,Normal (Green)
2019-03-30,2019,3,30,89,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,29.4,10.4,51.0,25.0,0,0.126,0,Normal (Green)
2019-03-30,2019,3,30,89,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,17.1,5.0,36.0,24.1,0,0.072,0,Normal (Green)
2019-03-30,2019,3,30,89,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,13.3,4.08,36.7,24.7,0,0.0638,0,Normal (Green)
2019-03-30,2019,3,30,89,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,29.6,5.92,59.1,23.1,0,0.1211,0,Normal (Green)
2019-03-30,2019,3,30,89,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,66.8,6.8,74.7,25.3,0,0.2839,0,Normal (Green)
2019-03-30,2019,3,30,89,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,43.3,7.15,65.1,22.1,0,0.1531,0,Normal (Green)
2019-03-30,2019,3,30,89,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,43.3,7.06,60.5,22.5,0,0.1647,0,Normal (Green)
2019-04-06,2019,4,6,96,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,31.6,5.14,49.6,25.3,0,0.123,0,Normal (Green)
2019-04-06,2019,4,6,96,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,37.1,7.31,51.6,25.9,0,0.1483,0,Normal (Green)
2019-04-06,2019,4,6,96,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,29.5,4.3,50.1,25.5,0,0.1159,0,Normal (Green)
2019-04-06,2019,4,6,96,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,26.6,4.89,39.6,26.3,0,0.0872,0,Normal (Green)
2019-04-06,2019,4,6,96,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,51.3,4.68,58.4,26.8,0,0.1642,0,Normal (Green)
2019-04-06,2019,4,6,96,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,45.0,6.88,43.8,21.1,0,0.1312,0,Normal (Green)
2019-04-06,2019,4,6,96,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,80.0,10.9,59.4,24.4,0,0.3334,0,Normal (Green)
2019-04-06,2019,4,6,96,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,31.4,9.96,50.4,22.4,0,0.0986,0,Normal (Green)
2019-04-06,2019,4,6,96,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,24.6,10.47,44.8,25.6,0,0.1121,0,Normal (Green)
2019-04-06,2019,4,6,96,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,28.4,5.07,27.8,25.2,0,0.0772,0,Normal (Green)
2019-04-06,2019,4,6,96,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,40.4,5.71,38.1,24.7,0,0.1315,0,Normal (Green)
2019-04-06,2019,4,6,96,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,53.1,7.91,58.5,24.0,0,0.2223,0,Normal (Green)
2019-04-06,2019,4,6,96,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,72.4,7.65,66.6,24.9,0,0.3211,0,Normal (Green)
2019-04-06,2019,4,6,96,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,117.1,11.17,88.2,26.6,0,0.5713,0,Warning (Yellow)
2019-04-06,2019,4,6,96,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,65.9,8.2,68.2,26.0,0,0.27,0,Normal (Green)
2019-04-13,2019,4,13,103,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,29.2,5.57,44.4,25.5,0,0.1245,0,Normal (Green)
2019-04-13,2019,4,13,103,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,26.7,5.68,60.2,24.1,0,0.1081,0,Normal (Green)
2019-04-13,2019,4,13,103,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,53.3,5.18,46.6,26.8,0,0.1855,0,Normal (Green)
2019-04-13,2019,4,13,103,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,55.7,5.83,49.8,23.9,0,0.1677,0,Normal (Green)
2019-04-13,2019,4,13,103,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,42.0,4.68,52.1,25.2,0,0.1378,0,Normal (Green)
2019-04-13,2019,4,13,103,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,40.8,6.87,59.3,24.9,0,0.1462,0,Normal (Green)
2019-04-13,2019,4,13,103,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,84.4,9.61,74.5,26.3,0,0.3402,0,Normal (Green)
2019-04-13,2019,4,13,103,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,57.3,15.58,48.3,23.7,0,0.2182,0,Normal (Green)
2019-04-13,2019,4,13,103,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,39.3,10.74,43.4,25.4,0,0.1365,0,Normal (Green)
2019-04-13,2019,4,13,103,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,16.3,5.58,31.5,25.5,0,0.0763,0,Normal (Green)
2019-04-13,2019,4,13,103,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,28.4,5.71,44.4,24.0,0,0.1213,0,Normal (Green)
2019-04-13,2019,4,13,103,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,51.5,7.51,66.6,25.8,0,0.2211,0,Normal (Green)
2019-04-13,2019,4,13,103,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,64.1,7.31,62.8,22.9,0,0.2712,0,Normal (Green)
2019-04-13,2019,4,13,103,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,32.3,7.46,50.4,24.2,0,0.1205,0,Normal (Green)
2019-04-13,2019,4,13,103,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,45.8,7.89,51.2,22.9,0,0.1766,0,Normal (Green)
2019-04-20,2019,4,20,110,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,39.5,5.77,52.8,25.7,0,0.1606,0,Normal (Green)
2019-04-20,2019,4,20,110,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,53.6,7.48,58.0,27.5,0,0.1967,0,Normal (Green)
2019-04-20,2019,4,20,110,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,25.2,4.55,41.0,25.7,0,0.1065,0,Normal (Green)
2019-04-20,2019,4,20,110,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,54.3,6.51,54.4,27.4,0,0.1962,0,Normal (Green)
2019-04-20,2019,4,20,110,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,26.8,4.44,55.7,25.2,0,0.1122,0,Normal (Green)
2019-04-20,2019,4,20,110,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,192.0,14.06,93.7,25.9,0,0.8905,1,Severe (Orange)
2019-04-20,2019,4,20,110,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,40.2,9.21,56.5,24.6,0,0.1732,0,Normal (Green)
2019-04-20,2019,4,20,110,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,56.6,12.7,58.3,24.6,0,0.1864,0,Normal (Green)
2019-04-20,2019,4,20,110,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,51.3,9.51,44.9,23.8,0,0.1395,0,Normal (Green)
2019-04-20,2019,4,20,110,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,24.3,5.23,38.7,26.0,0,0.0853,0,Normal (Green)
2019-04-20,2019,4,20,110,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,21.4,4.91,34.5,25.3,0,0.0836,0,Normal (Green)
2019-04-20,2019,4,20,110,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,25.8,5.61,52.8,23.5,0,0.1021,0,Normal (Green)
2019-04-20,2019,4,20,110,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,82.7,6.69,71.1,26.0,0,0.3162,0,Normal (Green)
2019-04-20,2019,4,20,110,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,57.4,7.86,71.4,25.4,0,0.2115,0,Normal (Green)
2019-04-20,2019,4,20,110,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,64.3,8.55,74.9,25.7,0,0.2955,0,Normal (Green)
2019-04-27,2019,4,27,117,STN-MEK-01,Vientiane Hydro Station,Mekong Basin,Laos,17.9757,102.6331,32.5,5.54,47.2,23.1,0,0.1326,0,Normal (Green)
2019-04-27,2019,4,27,117,STN-MEK-02,Phnom Penh Chroy Changvar,Mekong Basin,Cambodia,11.5564,104.9282,63.1,6.95,57.4,26.5,0,0.2002,0,Normal (Green)
2019-04-27,2019,4,27,117,STN-MEK-03,Chiang Saen Gauge,Mekong Basin,Thailand,20.2741,100.0886,21.8,4.5,55.7,24.9,0,0.1178,0,Normal (Green)
2019-04-27,2019,4,27,117,STN-CHP-01,Nakhon Sawan C.2 Station,Chao Phraya Basin,Thailand,15.7003,100.1245,35.6,5.1,51.1,24.8,0,0.1155,0,Normal (Green)
2019-04-27,2019,4,27,117,STN-CHP-02,Ayutthaya Bang Sai Post,Chao Phraya Basin,Thailand,14.195,100.514,44.6,4.6,57.4,23.7,0,0.1474,0,Normal (Green)
2019-04-27,2019,4,27,117,STN-GAN-01,Patna Ganga Station,Ganges-Brahmaputra,India,25.5941,85.1376,28.2,6.67,65.3,27.0,0,0.1294,0,Normal (Green)
2019-04-27,2019,4,27,117,STN-GAN-02,Dhaka Buriganga Gauge,Ganges-Brahmaputra,Bangladesh,23.8103,90.4125,82.6,10.56,64.3,25.2,0,0.3421,0,Normal (Green)
2019-04-27,2019,4,27,117,STN-YAN-01,Wuhan Yangtze Station,Yangtze River,China,30.5928,114.3055,46.2,14.66,50.3,24.5,0,0.1816,0,Normal (Green)
2019-04-27,2019,4,27,117,STN-YAN-02,Nanjing River Monitor,Yangtze River,China,32.0603,118.7969,20.4,9.11,39.8,24.4,0,0.0858,0,Normal (Green)
2019-04-27,2019,4,27,117,STN-IND-01,Sukkur Barrage,Indus River,Pakistan,27.7052,68.8574,33.3,5.17,33.8,26.8,0,0.0896,0,Normal (Green)
2019-04-27,2019,4,27,117,STN-IND-02,Khyber Upper Indus,Indus River,Pakistan,34.0151,71.5249,31.5,5.09,39.7,24.4,0,0.1047,0,Normal (Green)
2019-04-27,2019,4,27,117,STN-IRR-01,Mandalay Ayeyarwady,Irrawaddy Basin,Myanmar,21.9588,96.0891,55.7,6.35,61.6,28.4,0,0.1827,0,Normal (Green)
2019-04-27,2019,4,27,117,STN-IRR-02,Yangon Delta Station,Irrawaddy Basin,Myanmar,16.8661,96.1951,38.0,5.07,54.3,23.8,0,0.1223,0,Normal (Green)
2019-04-27,2019,4,27,117,STN-RED-01,Hanoi Red River Post,Red River Basin,Vietnam,21.0285,105.8542,49.3,7.36,61.5,26.5,0,0.1633,0,Normal (Green)
2019-04-27,2019,4,27,117,STN-RED-02,Yen Bai Upper Red River,Red River Basin,Vietnam,21.705,104.875,53.4,6.77,55.8,24.8,0,0.1687,0,Normal (Green)
